label,id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,OVD_t1_sum,OVD_t1_mean,OVD_t1_max,OVD_t2_sum,OVD_t2_mean,OVD_t2_max,OVD_t3_sum,OVD_t3_mean,OVD_t3_max,OVD_sum_sum,OVD_sum_mean,OVD_sum_max,OVD_sum_std,pay_normal_sum,pay_normal_mean,new_balance_mean,new_balance_max,new_balance_min,new_balance_std,highest_balance_mean,highest_balance_max,prod_limit_mean,prod_limit_max,prod_code_count,overdue_rate,credit_utilization,balance_ratio,overdue_volatility,payment_score
1,54988011,7,1241.0,3,75000.0,2,11,5,110,4,450059,194.9358869,1,0.0625,1,0,0.0,0,0,0.0,0,1,0.0625,1,0.24999999999999997,199,12.4375,46223.85,414792.0,0.0,106095.25381810442,73667.8125,360500.0,36300.0,46200.0,16,0.004975124378109453,1.2733492190297788,0.6274547998177654,0.24999999999999997,24.5625
0,58998566,4,1281.5,3,304000.0,2,8,5,84,3,60024,1.0,3,0.25,2,0,0.0,0,0,0.0,0,17,1.4166666666666667,15,4.316107954950604,261,21.75,75697.0,328586.4,-2400.0,128426.07437392994,122099.58333333333,300500.0,76037.5,171600.0,12,0.06093189964157706,0.9955088540673475,0.6199560881158772,4.316107954950604,36.416666666666664
0,58987375,5,1230.5,3,58000.0,2,15,-1,92,3,340020,122.4744871,3,0.3,2,0,0.0,0,0,0.0,0,76,7.6,50,16.99150114354559,140,14.0,9354.36,28716.0,0.0,11357.62617521813,26929.3,48500.0,19800.0,23100.0,10,0.35023041474654376,0.4724185647189536,0.34735446690159416,16.99150114354559,-10.0
0,58993203,7,1281.5,2,58000.0,2,11,5,113,4,510010,187.08286930000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,93,8.454545454545455,20483.999999999996,105997.2,0.0,33569.8915773048,38518.818181818184,123500.0,44000.0,57200.0,11,0.0,0.4655348742074043,0.531778210979944,0.0,16.90909090909091
0,59004078,7,1257.5,1,84000.0,1,11,5,106,5,71000,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,93,18.6,901.4400000000002,8695.2,-5109.6,4970.917071124804,25165.25,50525.0,96800.0,97900.0,5,0.0,0.009312300492763506,0.035819400983459995,0.0,37.2
1,59000783,4,1305.5,3,59000.0,2,8,5,113,4,72004,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,14,4.666666666666667,108220.79999999999,291261.6,0.0,159395.27661960374,175185.0,250500.0,29700.0,29700.0,3,0.0,3.6436752971280426,0.6177479935611292,0.0,9.333333333333334
0,58987210,5,1223.0,3,90000.0,2,15,5,101,3,450091,223.6067977,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,118,11.8,22360.68,140305.2,0.0,44344.521824279494,35448.5,117421.0,80190.0,123750.0,10,0.0,0.27884276290356774,0.6307756103753227,0.0,23.6
0,54989680,4,1214.0,3,118000.0,2,8,5,110,4,71000,223.6067977,4,0.5714285714285714,2,5,0.7142857142857143,2,5,0.7142857142857143,4,1096,156.57142857142858,726,273.5372352123547,56,8.0,68806.28571428571,243000.0,0.0,111256.2471799738,67885.14285714286,202360.0,73700.0,144100.0,7,0.9505637467476149,0.9335868674005198,1.013554207359802,273.5372352123547,-816.8571428571429
0,54990315,4,1235.0,3,84000.0,2,8,5,82,5,60044,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,103,11.444444444444445,5077.866666666667,30600.0,0.0,10113.978590050505,24308.666666666668,76916.0,14666.666666666666,15400.0,9,0.0,0.3846577279499028,0.20888261185536616,0.0,22.88888888888889
0,58996127,7,1266.5,1,165000.0,2,11,5,111,3,60084,1.0,4,0.3333333333333333,3,2,0.16666666666666666,2,1,0.08333333333333333,1,361,30.083333333333332,360,103.89720298390513,162,13.5,49540.0,219769.2,0.0,74980.86930236394,154669.54545454544,650500.0,83325.0,132000.0,12,0.6889312977099237,0.5945323188440583,0.3202936916942522,103.89720298390513,-133.41666666666666
0,59005099,4,1304.0,1,100000.0,2,8,-1,113,3,350098,158.11388300000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,27,5.4,27822.0,114994.8,0.0,49823.43544477839,45210.4,100612.0,110000.0,110000.0,5,0.0,0.2529249734093326,0.6153757680584985,0.0,10.8
0,58991420,7,1281.5,2,64000.0,2,11,5,113,4,151009,159.88120590000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,46,11.5,32835.0,128191.2,0.0,63579.72559487812,63616.0,150500.0,63800.0,63800.0,4,0.0,0.5146471058447359,0.5161356241256267,0.0,23.0
0,58991252,7,1281.5,3,108000.0,1,11,-1,111,4,450006,158.11388300000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,35,11.666666666666666,46784.0,73618.8,22582.8,25619.72308047064,49347.666666666664,63626.0,75900.0,132000.0,3,0.0,0.6163818658515698,0.9480296664550207,0.0,23.333333333333332
0,58994510,7,1244.0,3,59000.0,2,11,5,79,3,60040,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,56,8.0,14731.542857142858,49842.0,0.0,22387.15740470096,35375.142857142855,43840.0,42900.0,42900.0,7,0.0,0.3433846030895051,0.4164259206163961,0.0,16.0
1,58985495,5,1314.5,3,177000.0,2,15,5,105,5,60059,1.0,8,1.0,8,1,0.125,1,0,0.0,0,125,15.625,125,44.19417382415922,99,12.375,3874.5,14850.0,0.0,5427.934783269652,49790.166666666664,80585.0,160600.0,287100.0,8,0.5555555555555556,0.02412500544828488,0.07781500734735412,44.19417382415922,-53.375
0,58997265,4,1386.5,3,296000.0,2,9,5,109,5,151300,223.6067977,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,97,19.4,4993.68,18355.2,-1.2,7671.140605672666,55545.4,105898.0,136400.0,205700.0,5,0.0,0.036610288780874044,0.08990105569397837,0.0,38.8
0,58995669,7,1281.5,3,35000.0,2,12,-1,86,3,550109,161.8548733,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,35,17.5,0.0,36.0,0.0,110.39347806822647,41250.0,49000.0,72380.0,96800.0,2,0.0,0.41706539394790143,0.0,0.0,35.0
0,54992046,4,1257.5,1,91000.0,2,8,5,90,3,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,11,5.5,7191.0,11551.2,2830.8,6166.253974659169,10142.0,16043.0,49500.0,49500.0,2,0.0,0.14526979252944386,0.90698114397427,0.0,11.0
0,59000764,4,1269.5,3,107000.0,1,8,9,81,3,60040,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,100,12.5,15656.699999999999,81679.2,-4.8,30114.501379141006,41240.875,89151.0,55000.0,99000.0,8,0.0,0.28466209705278084,0.37963113946686466,0.0,25.0
0,58997788,4,1304.0,3,60000.0,2,8,2,95,5,60058,223.6067977,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,36,18.0,3665.4,7330.8,0.0,5183.658391522343,28878.5,37000.0,72380.0,96800.0,2,0.0,0.41706539394790143,0.12692047992520647,0.0,36.0
0,58996671,7,1283.0,3,90000.0,2,11,5,85,5,60000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,53,10.6,106950.0,468048.0,0.0,202895.4127138413,99857.2,364500.0,72380.0,96800.0,5,0.0,0.41706539394790143,1.0710187045230137,0.0,21.2
0,59003535,4,1281.5,2,139000.0,2,8,5,111,3,60036,1.0,2,0.2,1,1,0.1,1,0,0.0,0,120,12.0,99,31.272991542223778,119,11.9,119056.2,920650.8,-518.4,284269.9364248003,112035.8,800500.0,45650.0,68200.0,10,0.5,2.607964776237103,1.0626526284220899,31.272991542223778,-36.2
1,54989200,4,1281.5,2,60000.0,2,8,9,100,5,151300,172.3223723,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,11,11.0,49263.6,49263.6,49263.6,44802.31891939847,45263.0,45263.0,72380.0,96800.0,1,0.0,0.41706539394790143,1.0883616118769883,0.0,22.0
1,58989344,7,1265.0,3,70000.0,2,11,-1,81,5,350704,316.22776600000003,19,1.2666666666666666,7,6,0.4,3,0,0.0,0,578,38.53333333333333,219,72.5503437686713,248,16.533333333333335,729219.2,5483298.0,-435.6,1459212.6171348959,996482.5,5443267.0,143000.0,176000.0,15,0.6989117291414753,8.97059154563754,0.32115497097321855,72.5503437686713,-159.6
0,54988214,7,1256.0,1,126000.0,2,11,9,102,3,350705,158.11388300000002,1,0.08333333333333333,1,4,0.3333333333333333,4,9,0.75,9,2211,184.25,2211,638.2607225891313,221,18.416666666666668,29890.3,125208.0,-1.2,44962.327443842056,51408.75,109500.0,96910.0,195800.0,12,0.9087546239210851,0.30843041553590406,0.5814130588069384,638.2607225891313,-974.4166666666666
0,58990663,7,1314.5,3,150000.0,2,11,9,113,4,60023,187.08286930000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,470,16.785714285714285,165788.18571428573,4624800.0,-661.2,873891.191892205,340979.3846153846,3864500.0,81871.42857142857,165000.0,28,0.0,2.0249574686751344,0.48621033113470646,0.0,33.57142857142857
0,59005290,4,1320.5,1,138000.0,2,8,9,108,3,60000,212.407627,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,104,11.555555555555555,6866.533333333334,58614.0,0.0,19433.863572640414,23613.571428571428,44145.0,59492.03333333333,140250.0,9,0.0,0.11541743543081516,0.2907752678935121,0.0,23.11111111111111
0,58982606,5,1377.5,3,96000.0,2,15,5,87,5,60044,207.3644135,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,51,17.0,945.6,1594.8,0.0,837.6971290388908,31362.333333333332,58500.0,72380.0,96800.0,3,0.0,0.41706539394790143,0.030149856520352857,0.0,34.0
0,58993672,7,1415.0,3,155000.0,2,11,5,107,3,60005,212.1320344,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,50,10.0,295126.08,1447359.6,0.0,644200.8971633244,787863.5,1600500.0,30433.333333333332,58300.0,5,0.0,8.97059154563754,0.37458989458212677,0.0,20.0
0,58982803,5,1272.5,3,143000.0,2,15,5,114,4,72001,223.6067977,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,69,17.25,16447.800000000003,31525.2,3787.2,12561.285685788696,56170.75,100500.0,113300.0,113300.0,4,0.0,0.14516906293854426,0.29281266828966523,0.0,34.5
0,58998809,4,1278.5,3,186000.0,2,8,5,100,5,72000,173.20508080000002,1,0.3333333333333333,1,2,0.6666666666666666,2,0,0.0,0,125,41.666666666666664,125,72.16878364870323,59,19.666666666666668,23618.8,51757.2,0.0,26172.925439851002,61788.333333333336,111499.0,170500.0,170500.0,3,0.6756756756756757,0.13852587374854106,0.3822472055586725,72.16878364870323,-168.99999999999997
1,58994301,7,1254.5,3,100000.0,2,11,5,84,5,151300,158.11388300000002,2,0.4,1,2,0.4,2,0,0.0,0,197,39.4,180,78.94175067731904,116,23.2,27703.2,84766.8,-156.0,35372.82503730795,65944.8,150500.0,41250.0,55000.0,5,0.6273885350318471,0.6715764466315969,0.4200904379050675,78.94175067731904,-150.6
1,59002746,4,1239.5,3,90000.0,2,8,5,100,3,60019,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,49,16.333333333333332,40023.200000000004,92343.6,6981.6,45830.359567430845,49794.666666666664,100500.0,110000.0,110000.0,3,0.0,0.36384396505486316,0.8037486528278901,0.0,32.666666666666664
0,58999985,7,1281.5,3,98000.0,2,11,9,114,4,60019,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,34,5.666666666666667,5173.599999999999,20058.0,-1.2,7778.375958000487,18980.6,38809.0,43450.0,113300.0,6,0.0,0.11906745529446962,0.27255868841404307,0.0,11.333333333333334
0,58997200,7,1376.0,1,150000.0,2,11,-1,110,4,60000,219.2487172,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,17,3.2666666666666666,729219.2,4437040.8,0.0,1345014.199073,709214.6,4225500.0,72380.0,96800.0,10,0.0,0.41706539394790143,1.03988558627306,0.0,3.4
0,54988052,7,1350.5,1,110000.0,2,11,-1,108,5,71000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,115,19.166666666666668,298800.4,1327911.6,0.0,513630.2755285985,329465.0,1035500.0,85800.0,85800.0,6,0.0,3.482481556159019,0.9069233244098026,0.0,38.333333333333336
0,59005852,4,1338.5,1,112000.0,2,8,5,90,3,330008,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,43,21.5,945.0,1146.0,744.0,284.2569260369921,10142.0,16043.0,31900.0,42900.0,2,0.0,0.029622895833986397,0.09731232622798888,0.0,43.0
0,58986215,5,1250.0,1,167000.0,2,15,-1,90,5,450080,141.4213562,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,28,9.333333333333334,6347.2,19041.6,0.0,10993.672885801177,42573.666666666664,90621.0,152900.0,152900.0,3,0.0,0.04151182791479454,0.14908396229369578,0.0,18.666666666666668
0,59002872,4,1307.0,1,133000.0,2,8,5,110,3,60043,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,81,13.5,32050.399999999998,93597.6,0.0,41895.70611850336,86946.83333333333,116847.0,138600.0,160600.0,6,0.0,0.23124219882973426,0.3686164309250566,0.0,27.0
0,58995080,7,1235.0,1,75000.0,2,11,5,91,5,350092,200.0,4,0.5714285714285714,3,0,0.0,0,0,0.0,0,19,2.7142857142857144,16,5.96417878432803,90,12.857142857142858,7093.028571428572,33110.4,-231.6,13073.43520447913,35116.28571428572,74374.0,39600.0,82500.0,7,0.17272727272727273,0.17911236007748724,0.201981116340752,5.96417878432803,12.142857142857142
1,58983822,5,1308.5,3,30000.0,2,15,5,99,5,60062,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,95,11.875,750.0,6000.0,0.0,2121.3203435596424,54427.375,278744.0,72380.0,96800.0,8,0.0,0.41706539394790143,0.013779577288500712,0.0,23.75
0,59003155,4,1340.0,3,116000.0,2,8,9,104,5,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,51,12.75,43788.9,146394.0,0.0,68818.28425672933,50461.0,118900.0,46200.0,46200.0,4,0.0,0.9477911733512262,0.8677598985375135,0.0,25.5
0,58999690,4,1214.0,3,81000.0,2,8,9,101,4,60040,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,21,10.5,32821.2,37208.4,28434.0,6204.4377408432465,34668.0,36816.0,72600.0,99000.0,2,0.0,0.4520764176801972,0.946701664311056,0.0,21.0
0,58995904,7,1230.5,1,129000.0,2,11,5,88,3,60043,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,138,12.545454545454545,43340.72727272727,294964.8,0.0,85765.73509999306,94815.18181818182,300500.0,81400.0,141900.0,11,0.0,0.5324348260184429,0.4571026426252519,0.0,25.09090909090909
1,54990680,4,1241.0,3,60000.0,2,8,5,115,5,60036,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,17,5.666666666666667,124752.39999999998,321375.6,8259.6,171248.55654025232,120393.33333333333,300500.0,44000.0,44000.0,3,0.0,2.835217381423149,1.0361982706827286,0.0,11.333333333333334
0,58985627,5,1281.5,3,95000.0,2,15,-1,112,4,450006,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,70,23.333333333333332,25250.800000000003,74668.8,0.0,42800.672777889835,57348.333333333336,63912.0,68750.0,71500.0,3,0.0,0.36727902139605245,0.4402980563563657,0.0,46.666666666666664
0,58990758,7,1284.5,3,106000.0,2,11,9,104,4,60036,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,41,20.5,19956.0,32592.0,7320.0,17870.00257414643,45220.5,57378.0,134200.0,134200.0,2,0.0,0.1487023196548461,0.44129451698860056,0.0,41.0
0,59003223,4,1308.5,1,35000.0,2,8,5,103,5,151300,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,80,26.666666666666668,4027.6,6210.0,1398.0,2436.970841023749,17753.333333333332,28049.0,20350.0,23100.0,3,0.0,0.1979067367696919,0.22685166062745246,0.0,53.333333333333336
0,59003779,4,1227.5,3,62000.0,2,8,5,110,5,60069,1.0,1,0.3333333333333333,1,2,0.6666666666666666,2,0,0.0,0,143,47.666666666666664,143,82.56108849411649,90,30.0,47348.799999999996,106210.8,0.0,54033.31231601483,54645.666666666664,116137.0,88550.0,116600.0,3,0.6111111111111112,0.5347065532856772,0.8664535805782603,82.56108849411649,-178.33333333333331
0,58987426,5,1277.0,1,142000.0,2,15,-1,111,4,450002,197.4841766,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,223,13.9375,16273.125,139546.8,0.0,40113.771818391746,70781.5,185300.0,31350.0,51700.0,16,0.0,0.5190623903543746,0.22990322466711405,0.0,27.875
0,58993764,7,1277.0,3,98000.0,2,11,5,92,5,60036,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,83,11.857142857142858,17123.485714285714,63396.0,0.0,26022.586268306008,42151.857142857145,70500.0,32450.0,41800.0,7,0.0,0.5276720506081697,0.40622360795743384,0.0,23.714285714285715
1,58984726,5,1347.5,3,150000.0,2,15,5,110,5,72000,412.3105626,10,0.43478260869565216,4,2,0.08695652173913043,2,1,0.043478260869565216,1,390,16.956521739130434,220,50.91836448568663,370,16.08695652173913,485407.20000000007,5483298.0,-121.2,1459212.6171348959,918248.304347826,5443267.0,60500.0,60500.0,23,0.5124835742444153,8.02312689046462,0.5286224532941561,50.91836448568663,-62.608695652173914
0,58986751,5,1281.5,2,82000.0,2,15,5,106,5,60058,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,18,4.5,20359.8,60000.0,504.0,27352.91242409115,30818.0,50500.0,72380.0,96800.0,4,0.0,0.41706539394790143,0.6606249391609073,0.0,9.0
0,58993992,7,1266.5,3,89000.0,2,11,5,89,3,60091,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,6,3.2666666666666666,9261.6,18000.0,523.2,12357.963793441053,26415.0,37330.0,72380.0,96800.0,2,0.0,0.41706539394790143,0.3506056935190794,0.0,6.0
1,58987541,5,1268.0,3,91000.0,2,15,5,112,4,71008,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,46,15.333333333333334,30122.399999999998,46047.6,8664.0,19296.25906542509,32810.333333333336,47434.0,46200.0,46200.0,3,0.0,0.6519858877513474,0.9180486417294835,0.0,30.666666666666668
0,58984801,5,1265.0,1,90000.0,2,15,-1,110,5,450018,187.08286930000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,97,13.857142857142858,17446.8,59222.4,0.0,26996.553291114775,43357.57142857143,71760.0,70400.0,83600.0,7,0.0,0.24782034346103038,0.4023841059602649,0.0,27.714285714285715
0,58987142,5,1310.0,1,500000.0,2,15,5,103,5,452306,244.94897430000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,353,14.708333333333334,28617.95,278150.4,-1.2,68838.21754934758,52898.86363636364,260298.0,92800.0,405900.0,24,0.0,0.30837975883880564,0.5409834361147176,0.0,29.416666666666668
0,58990112,7,1290.5,1,99000.0,2,11,-1,110,5,450062,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,66,9.428571428571429,9126.857142857143,47175.6,0.0,17395.078734597813,36822.28571428572,102648.0,118800.0,118800.0,7,0.0,0.07682475015241574,0.2478555882729484,0.0,18.857142857142858
0,58987511,5,1272.5,3,97000.0,2,15,8,105,5,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,43,14.333333333333334,15716.4,29017.2,8917.2,11519.791748117672,31234.666666666668,37951.0,42900.0,63800.0,3,0.0,0.36634111092981514,0.5031555806930111,0.0,28.666666666666668
0,58983291,5,1304.0,3,390000.0,2,15,5,91,5,60050,1.0,2,0.5,1,0,0.0,0,0,0.0,0,12,3.0,11,5.354126134736337,98,24.5,58777.799999999996,206322.0,0.0,99040.37659298354,188414.66666666666,450500.0,162800.0,162800.0,4,0.10810810810810811,0.3610407798477896,0.3119581351161528,5.354126134736337,34.0
0,59004230,4,1277.0,3,100000.0,2,8,5,100,5,60000,223.6067977,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,44,6.285714285714286,3863.828571428571,18000.0,0.0,7086.846873307922,40148.42857142857,100500.0,55000.0,55000.0,7,0.0,0.07025015129595046,0.0962362033261459,0.0,12.571428571428571
0,59005708,4,1356.5,1,148000.0,2,8,5,83,3,60001,1.0,1,0.07692307692307693,1,2,0.15384615384615385,2,2,0.15384615384615385,2,426,32.76923076923077,426,118.1511417959738,245,18.846153846153847,51073.75384615385,513638.4,-3.6,142182.23068860502,172308.36363636365,713500.0,55000.0,55000.0,13,0.6339285714285714,0.9285968227151116,0.2964073035168206,118.1511417959738,-146.15384615384613
1,58993847,7,1262.0,3,172000.0,2,11,9,112,4,72000,262.11066370000003,5,1.0,3,6,1.2,2,12,2.4,9,2335,467.0,1662,708.397487290857,45,9.0,115285.44000000002,574748.4,0.0,256848.63163545955,142382.8,507500.0,72380.0,96800.0,5,0.9806803863922722,0.41706539394790143,0.8096808766165816,708.397487290857,-2437.0
0,58991194,7,1247.0,3,71000.0,1,11,9,95,4,60026,200.7560709,1,0.3333333333333333,1,0,0.0,0,0,0.0,0,1,0.3333333333333333,1,0.5773502691896258,38,12.666666666666666,8982.4,26947.2,0.0,15557.973173906685,22891.0,25525.0,124300.0,156200.0,3,0.025,0.07226329635320713,0.39238161803250043,0.5773502691896258,23.666666666666664
0,58993040,7,1235.0,3,89000.0,2,11,5,115,5,60065,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,187,23.375,52424.4,117384.0,0.0,56678.12283976949,76711.5,150500.0,52525.0,106700.0,8,0.0,0.998065719833987,0.6833879745804139,0.0,46.75
0,59002016,4,1196.0,3,65000.0,2,8,-1,108,4,72001,1.0,5,1.25,5,0,0.0,0,0,0.0,0,75,18.75,75,37.5,75,18.75,25715.4,70146.0,684.0,32867.389413824756,53975.5,113209.0,98450.0,123200.0,4,0.4966887417218543,0.2611999878111954,0.47641844135873945,37.5,-56.25
1,58982721,5,1269.5,3,86000.0,2,15,9,89,5,60019,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,77,25.666666666666668,35233.6,46681.2,17967.6,15215.388268460321,52879.666666666664,81500.0,57200.0,57200.0,3,0.0,0.6159612594185416,0.6662850947416195,0.0,51.333333333333336
0,54983915,5,1256.0,3,110000.0,2,15,9,107,5,60018,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,32,10.666666666666666,7001.600000000001,20822.4,-4.8,11969.548883729913,51137.333333333336,98251.0,47300.0,47300.0,3,0.0,0.1480222405445974,0.1369149040185119,0.0,21.333333333333332
0,58995594,7,1254.5,3,97000.0,2,11,5,83,3,60017,282.8427125,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,296,12.869565217391305,128070.15652173913,1430811.6,0.0,330161.2613026932,191455.26086956522,1207032.0,189200.0,330000.0,23,0.0,0.676899998000746,0.6689264479524668,0.0,25.73913043478261
0,58984646,5,1239.5,3,78000.0,2,15,5,112,4,450015,214.4761059,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,50,25.0,403.2,1234.8,-428.4,1176.0599984694659,63644.5,79347.0,68750.0,85800.0,2,0.0,0.0058646419688440895,0.00633509046201224,0.0,50.0
0,54986089,7,1241.0,3,63000.0,2,11,5,107,5,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,13,13.0,46183.2,46183.2,46183.2,44802.31891939847,67700.0,67700.0,72380.0,96800.0,1,0.0,0.41706539394790143,0.6821642220942084,0.0,26.0
0,54992154,4,1341.5,1,91000.0,1,8,5,100,4,151300,173.6605885,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,84,28.0,35539.200000000004,69741.6,0.0,34890.01244367792,80055.0,150500.0,33000.0,33000.0,3,0.0,1.0769128208236116,0.4439292495253323,0.0,56.0
0,59002314,4,1317.5,3,293000.0,2,8,5,100,5,60018,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,211,16.23076923076923,3248.123076923077,21412.8,-9228.0,8471.185501269765,79035.66666666667,400500.0,120175.0,247500.0,13,0.0,0.0270280511659822,0.04109640770431121,0.0,32.46153846153846
1,54982549,5,1326.5,3,30000.0,2,15,5,110,5,60005,1.0,6,0.6,6,2,0.2,2,0,0.0,0,330,33.0,330,104.35516278555652,211,21.1,410060.4,3358315.2,0.0,1054040.0310729758,671850.0,3000500.0,72380.0,96800.0,10,0.6088560885608856,0.41706539394790143,0.610344257878607,104.35516278555652,-122.8
0,58984702,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,179,19.88888888888889,301280.4,2361511.2,0.0,775755.4615639906,281684.1111111111,2000500.0,179483.33333333334,216150.0,9,0.0,1.678588846194561,1.0695645176686654,0.0,39.77777777777778
0,54983466,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,103,12.875,28677.45,219072.0,0.0,76965.37516421636,55866.75,207500.0,139150.0,223300.0,8,0.0,0.20608870938764365,0.513309556944749,0.0,25.75
1,54984241,5,1281.5,2,30000.0,2,15,5,104,3,72002,207.3644135,5,1.6666666666666667,4,7,1.6,4,17,5.666666666666667,11,3014,1004.6666666666666,1904,956.3604620295285,24,8.0,22824.8,68474.4,0.0,39533.71327259811,48377.333333333336,59500.0,72380.0,96800.0,3,0.991773609740046,0.41706539394790143,0.4717979811899266,956.3604620295285,-5177.333333333333
0,54985473,7,1317.5,3,150000.0,2,11,5,112,5,450042,345.7947368,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,52,10.4,702461.76,1735357.2,3472.8,932336.335979183,636513.8,1500500.0,228250.0,283800.0,5,0.0,2.4751912783957772,1.1036063262001135,0.0,20.8
0,54985977,7,1346.0,1,112000.0,2,11,5,85,5,60064,200.0,1,0.16666666666666666,1,2,0.3333333333333333,2,1,0.16666666666666666,1,300,50.0,300,122.47448713915891,59,9.833333333333334,1186.2,7118.4,-1.2,2906.1726500674386,45426.333333333336,132674.0,72380.0,96800.0,6,0.8333333333333334,0.41706539394790143,0.026112032403398835,122.47448713915891,-240.33333333333334
0,58988021,5,1277.0,1,101000.0,2,15,5,111,4,60091,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,20,10.0,5125.8,7855.2,2396.4,3859.9544971411256,16144.0,18612.0,102300.0,102300.0,2,0.0,0.05010508206175893,0.31748528956333233,0.0,20.0
0,58999931,4,1338.5,3,165000.0,2,8,5,111,5,151300,288.09720580000004,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,72,31.0,0.0,2161.2,-4872.0,4973.223413441226,22983.0,44411.0,22000.0,22000.0,2,0.0,0.000148146901120364,0.0,0.0,59.09090909090909
